Store,Product,Price,Rating,Number of Reviews,Calories
310 Coffee Company,Breakfast Sandwich,9.0,75.0,4,
310 Coffee Company,Lox Toast,15.0,83.0,6,
310 Coffee Company,Avocado Toast Regular,14.0,83.0,6,
310 Coffee Company,PB&J,6.0,,0,
310 Coffee Company,Avocado and Salmon lox Toast,17.0,,0,
310 Coffee Company,Pistachio Croissant Regular,5.5,100.0,19,
310 Coffee Company,Cookies Chocolate Chip,4.5,100.0,4,
310 Coffee Company,Everything Croissant Regular,5.5,100.0,5,
310 Coffee Company,Chocolate Croissant Regular,5.5,100.0,5,
310 Coffee Company,Muffins,5.5,,0,
310 Coffee Company,Farmers Market Danish Regular,5.5,100.0,4,
310 Coffee Company,Croissant Regular,5.5,100.0,4,
310 Coffee Company,Kouign Amann,5.5,80.0,5,
310 Coffee Company,Juice Budz,9.0,,0,
310 Coffee Company,Harmless Coconut Water Regular,6.0,,0,
310 Coffee Company,Topo Chico,4.0,,0,
310 Coffee Company,Mad Tasty Regular,6.0,,0,
310 Coffee Company,Mush Over Night Oats,5.0,100.0,3,
310 Coffee Company,OliPop Regular,5.0,,0,
310 Coffee Company,Perfect Bar Regular,4.75,,0,
310 Coffee Company,Waiakea Water,6.0,,0,
310 Coffee Company,Unsweetened Almond Milk Regular,5.5,,0,
310 Coffee Company,Cafe Latte,6.75,93.0,61,
310 Coffee Company,Straus Organic Milk Regular,7.75,,0,
310 Coffee Company,Retail Beans,18.0,,0,
310 Coffee Company,Cold Brew,7.0,90.0,33,
310 Coffee Company,Nitro Cold Brew,7.0,,0,
310 Coffee Company,GROWLER,16.0,,0,
310 Coffee Company,Nitro Cold Brew,7.0,,0,
310 Coffee Company,Apple Juice Regular,4.0,,0,
Lodge Bread Company (Pico),Cinnamon Sugar Toast,8.0,66.0,6,
Lodge Bread Company (Pico),Ricotta And Jam Toast,13.0,83.0,6,
Lodge Bread Company (Pico),Smoked Salmon Toast,16.0,80.0,5,
Lodge Bread Company (Pico),Avocado Toast,14.5,,0,
Lodge Bread Company (Pico),Toast With Butter,5.0,100.0,6,
Lodge Bread Company (Pico),Seasonal Jam Toast,9.0,,0,
Lodge Bread Company (Pico),Falafel Sandwich,15.5,100.0,15,
Lodge Bread Company (Pico),Fat Pita Sandwich,15.5,75.0,8,
Lodge Bread Company (Pico),Jambon Beurre,16.5,60.0,5,
Lodge Bread Company (Pico),Breakfast Sammie,16.5,94.0,18,
Lodge Bread Company (Pico),Roasted Turkey Sammie,16.75,100.0,8,
Lodge Bread Company (Pico),Tuna Sammie,16.5,100.0,10,
Lodge Bread Company (Pico),B.L.T Sammie,17.25,91.0,12,
Lodge Bread Company (Pico),Smoked Pastrami,19.5,100.0,3,
Lodge Bread Company (Pico),Big Breakfast,19.25,85.0,7,
Lodge Bread Company (Pico),Shakshuka,15.5,100.0,8,
Lodge Bread Company (Pico),Baked Eggs,15.0,,0,
Lodge Bread Company (Pico),Chop Salad,19.5,94.0,17,
Lodge Bread Company (Pico),Cobb Salad,24.0,,0,
Lodge Bread Company (Pico),Vegan Caesar,14.0,88.0,9,
Lodge Bread Company (Pico),House Granola,14.25,100.0,3,
Lodge Bread Company (Pico),Classic Hummus Plate,14.0,,0,
Lodge Bread Company (Pico),Falafel Plate,16.5,,0,
Lodge Bread Company (Pico),Side Bread,2.0,83.0,6,
Lodge Bread Company (Pico),Side Applewood Bacon,8.5,,0,
Lodge Bread Company (Pico),Side Sausage,4.0,100.0,5,
Lodge Bread Company (Pico),Side One Egg,3.0,,0,
Lodge Bread Company (Pico),Side Falafel,5.0,,0,
Lodge Bread Company (Pico),Side Seasonal Jam,3.0,,0,
Lodge Bread Company (Pico),Side Pickles,3.0,,0,
Lodge Bread Company (Pico),Roasted Potatoes,5.0,100.0,4,
Lodge Bread Company (Pico),Side Tuna,6.0,100.0,4,
Lodge Bread Company (Pico),Side Butter,1.0,100.0,3,
Lodge Bread Company (Pico),Side Cream Cheese,2.0,,0,
Lodge Bread Company (Pico),Side Salmon,9.0,,0,
Lodge Bread Company (Pico),Side Turkey Sliced,6.0,,0,
Lodge Bread Company (Pico),Side Avocado,5.0,,0,
Lodge Bread Company (Pico),Side Pastrami,10.0,,0,
Lodge Bread Company (Pico),Side Ricotta,4.0,,0,
Lodge Bread Company (Pico),Side Chopped Turkey,6.0,,0,
Lodge Bread Company (Pico),Side Tahini,2.0,100.0,3,
Lodge Bread Company (Pico),Havarti Cheese,1.5,,0,
The Coffee Roaster,Latte,4.5,100.0,20,
The Coffee Roaster,Flavored Latte,4.75,100.0,10,
The Coffee Roaster,Chocolate Croissant,5.75,100.0,6,
The Coffee Roaster,Ice Latte,5.0,100.0,9,
The Coffee Roaster,Indian Monsooned Malabar - 1 Pound Bag,20.75,100.0,4,
The Coffee Roaster,Ice Flavored Latte,5.3,100.0,14,
The Coffee Roaster,Croissant,4.75,100.0,7,
The Coffee Roaster,Panama Boquete - 1 Pound Bag,22.25,100.0,5,
The Coffee Roaster,"Java ""Government Estate"" - 1 Pound Bag",20.75,100.0,8,
The Coffee Roaster,Colombia Supremo - 1 Pound Bag,20.75,100.0,4,
The Coffee Roaster,Cold Brew,4.0,100.0,7,
The Coffee Roaster,Arnold Palmer,4.0,66.0,3,
The Coffee Roaster,Frosty Orange Burst,5.15,,0,
The Coffee Roaster,Vienna - (Dark Roast) - 1 Pound Bag,20.99,,0,
The Coffee Roaster,Ethiopian Yirgachefe - 1 Pound Bag,20.75,100.0,4,
The Coffee Roaster,Ice Latte,5.0,100.0,9,
The Coffee Roaster,Ice Flavored Latte,5.3,100.0,14,
The Coffee Roaster,Free Cold Brew with Pound of Bean Purchase,0.0,100.0,5,
The Coffee Roaster,Cold Brew,4.0,100.0,7,
The Coffee Roaster,Frosty Orange Burst,5.15,,0,
The Coffee Roaster,Ice Cappuccino,5.75,,0,
The Coffee Roaster,Lemonade,3.5,,0,
The Coffee Roaster,Orange Juice,3.5,,0,
The Coffee Roaster,Bottled Water,4.5,,0,
The Coffee Roaster,Arnold Palmer,4.0,66.0,3,
The Coffee Roaster,Ice Blended Flavored Latte,5.75,,0,
The Coffee Roaster,Ice Tea,3.75,,0,
The Coffee Roaster,Latte,4.5,100.0,20,
The Coffee Roaster,Free Coffee of the Day with Pound of Bean Purchase,0.0,100.0,10,
The Coffee Roaster,Coffee of the Day,2.35,100.0,9,
The Coffee Roaster,Americano,3.85,,0,
The Coffee Roaster,Cappuccino,4.15,,0,
The Coffee Roaster,Flavored Latte,4.75,100.0,10,
The Coffee Roaster,Buttered Coffee,5.85,100.0,5,
The Coffee Roaster,Red Eye,3.75,,0,
The Coffee Roaster,Espresso,3.5,,0,
The Coffee Roaster,London Fog Latte,4.5,100.0,23,
The Coffee Roaster,Tea Latte,3.9,100.0,7,
The Coffee Roaster,Hot Tea,3.0,100.0,8,
The Coffee Roaster,Hot Chocolate,4.0,,0,
The Coffee Roaster,Chocolate Croissant,5.75,100.0,6,
The Coffee Roaster,Croissant,4.75,100.0,7,
The Coffee Roaster,Banana,1.1,,0,
The Coffee Roaster,Off the Farm Nutrition Bar,4.2,,0,
The Coffee Roaster,"Java ""Government Estate"" - 1 Pound Bag",20.75,100.0,8,
The Coffee Roaster,Indian Monsooned Malabar - 1 Pound Bag,20.75,100.0,4,
The Coffee Roaster,Panama Boquete - 1 Pound Bag,22.25,100.0,5,
The Coffee Roaster,Colombia Supremo - 1 Pound Bag,20.75,100.0,4,
The Coffee Roaster,Ethiopian Yirgachefe - 1 Pound Bag,20.75,100.0,4,
The Coffee Roaster,Italian (Dark Roast) - 1 Pound Bag,20.99,,0,
The Coffee Roaster,Vienna - (Dark Roast) - 1 Pound Bag,20.99,,0,
The Coffee Roaster,*Organic & Fair Trade* Peru - 1 Pound Bag,21.25,100.0,7,
The Coffee Roaster,Guatemala Huehuetenango - 1 Pound Bag,20.75,,0,
The Coffee Roaster,Papua New Guinea - 1 Pound Bag,20.75,,0,
The Coffee Roaster,Sumatra Mandheling - 1 Pound Bag,20.75,,0,
The Coffee Roaster,"Costa Rica ""La Minita"" - 1 Pound Bag",22.25,,0,
The Coffee Roaster,Toddy Blend,19.75,100.0,9,
The Coffee Roaster,DECAF Peru,19.75,,0,
The Coffee Roaster,DECAF Half & Half ,19.99,,0,
The Coffee Roaster,Brazil Santos - 1 Pound Bag,20.75,,0,
The Coffee Roaster,Kenya AA,22.25,,0,
The Coffee Roaster,French (Dark Roast) - 1 Pound Bag,19.99,,0,
The Coffee Roaster,DECAF Colombia,19.75,,0,
The Coffee Roaster,DECAF Ethiopian,19.75,,0,
The Coffee Roaster,DECAF Italian,19.99,,0,
Belwood Bakery Cafe (Brentwood),Turkey Cold Cut Sandwich,17.0,97.0,186,
Belwood Bakery Cafe (Brentwood),Muffins,5.5,98.0,104,
Belwood Bakery Cafe (Brentwood),"Bacon, Egg, and Cheese Sandwich",17.0,98.0,64,
Belwood Bakery Cafe (Brentwood),Rosemary Chicken Sandwich,18.0,98.0,60,
Belwood Bakery Cafe (Brentwood),Cheese Steak Hot Sandwich,18.0,92.0,38,
Belwood Bakery Cafe (Brentwood),Cappucino,6.6,93.0,32,
Belwood Bakery Cafe (Brentwood),"Sausage, Egg, and Cheese Sandwich",17.0,92.0,41,
Belwood Bakery Cafe (Brentwood),Tomato Bisque Soup,9.0,96.0,29,
Belwood Bakery Cafe (Brentwood),Croissant,6.5,91.0,12,
Belwood Bakery Cafe (Brentwood),Strawberry Cream Cheese Danish,6.5,100.0,3,
Belwood Bakery Cafe (Brentwood),"Sausage, Egg, and Cheese Sandwich",17.0,92.0,41,
Belwood Bakery Cafe (Brentwood),"Bacon, Egg, and Cheese Sandwich",17.0,98.0,64,
Belwood Bakery Cafe (Brentwood),Egg and Cheese Breakfast Sandwich,15.0,100.0,24,
Belwood Bakery Cafe (Brentwood),"Ham, Egg, and Cheese Sandwich",17.0,100.0,10,
Belwood Bakery Cafe (Brentwood),"Turkey Bacon, Egg, and Cheese Sandwich",17.5,100.0,10,
Belwood Bakery Cafe (Brentwood),"Turkey Sausage, Egg, and Cheese Sandwich",17.5,100.0,10,
Belwood Bakery Cafe (Brentwood),"Turkey, Egg, and Cheese Sandwich",17.0,85.0,7,
Belwood Bakery Cafe (Brentwood),Tomato Bisque Soup,9.0,96.0,29,
Belwood Bakery Cafe (Brentwood),Vegan Vegetable Soup,9.0,83.0,12,
Belwood Bakery Cafe (Brentwood),Mixed Soup,9.0,100.0,12,
Belwood Bakery Cafe (Brentwood),Mixed Green Salad,12.0,,0,
Belwood Bakery Cafe (Brentwood),Caesar Salad,12.0,100.0,6,
Belwood Bakery Cafe (Brentwood),Turkey Cold Cut Sandwich,17.0,97.0,186,
Belwood Bakery Cafe (Brentwood),Combo Cold Cut Sandwich,17.5,100.0,19,
Belwood Bakery Cafe (Brentwood),Vegetable Cold Cut Sandwich,17.0,100.0,9,
Belwood Bakery Cafe (Brentwood),Smoked Ham Cold Cut Sandwich,17.0,100.0,16,
Belwood Bakery Cafe (Brentwood),Vietnamese Banh Mi Cold Cut Sandwich,17.0,,0,
Belwood Bakery Cafe (Brentwood),Roast Beef Cold Cut Sandwich,17.0,85.0,7,
Belwood Bakery Cafe (Brentwood),Tuna Cold Sandwich,17.0,94.0,17,
Belwood Bakery Cafe (Brentwood),Rosemary Chicken Sandwich,18.0,98.0,60,
Belwood Bakery Cafe (Brentwood),Cheese Steak Hot Sandwich,18.0,92.0,38,
Belwood Bakery Cafe (Brentwood),Spicy Cheesesteak,18.0,88.0,9,
Belwood Bakery Cafe (Brentwood),Veggie Burger Hot Sandwich,18.0,100.0,26,
Belwood Bakery Cafe (Brentwood),Roast Beef Hot Sandwich,18.0,100.0,6,
Belwood Bakery Cafe (Brentwood),Grilled Cheese,10.5,100.0,4,
Belwood Bakery Cafe (Brentwood),Lemongrass Chicken Hot Sandwich,18.0,76.0,13,
Belwood Bakery Cafe (Brentwood),Pastrami Hot Sandwich,18.0,90.0,10,
Belwood Bakery Cafe (Brentwood),Miss Vickie's Chips,2.5,98.0,54,
Belwood Bakery Cafe (Brentwood),Large Chocolate Chip Cookie,4.0,87.0,8,
Belwood Bakery Cafe (Brentwood),Large Oatmeal Chocolate Chip Cookie,4.0,60.0,5,
Belwood Bakery Cafe (Brentwood),Large Oatmeal Raisin Cookie,4.0,85.0,7,
Belwood Bakery Cafe (Brentwood),Large Peanut Butter Cookie,4.0,,0,
Belwood Bakery Cafe (Brentwood),Large Oatmeal Cranberry Cookie,4.0,,0,
Belwood Bakery Cafe (Brentwood),Fruit Smoothies ,9.0,96.0,28,
Belwood Bakery Cafe (Brentwood),Sodas (12 oz),3.0,90.0,10,
Belwood Bakery Cafe (Brentwood),Bottled Water,3.0,,0,
Belwood Bakery Cafe (Brentwood),Apple Juice,3.5,100.0,8,
Belwood Bakery Cafe (Brentwood),San Pellegrino ,3.5,100.0,3,
Belwood Bakery Cafe (Brentwood),Orange Juice,3.6,80.0,5,
Belwood Bakery Cafe (Brentwood),Cappucino,6.6,93.0,32,
Belwood Bakery Cafe (Brentwood),Vanilla Latte,7.5,98.0,57,
Belwood Bakery Cafe (Brentwood),Arnold Palmer,6.5,94.0,19,
Belwood Bakery Cafe (Brentwood),Café  Latté,6.6,100.0,18,
Belwood Bakery Cafe (Brentwood),Vietnamese Iced Coffee (20 oz),7.8,95.0,23,
Belwood Bakery Cafe (Brentwood),Iced Tea,6.0,85.0,7,
Belwood Bakery Cafe (Brentwood),Matcha Latte,7.5,100.0,10,
Belwood Bakery Cafe (Brentwood),Fresh Hot Brewed Coffee,5.1,85.0,14,
Belwood Bakery Cafe (Brentwood),Americano,5.1,100.0,8,
Belwood Bakery Cafe (Brentwood),Café  Mocha,7.5,,0,
Belwood Bakery Cafe (Brentwood),Hot Chocolate,6.3,,0,
Belwood Bakery Cafe (Brentwood),Macarons- (6 pcs) Box,19.5,100.0,3,
Belwood Bakery Cafe (Brentwood),Macarons-(12 pcs) Box,39.0,,0,
Belwood Bakery Cafe (Brentwood),Apple Tart,8.0,100.0,3,
Belwood Bakery Cafe (Brentwood),Creme Brûlée,8.0,100.0,3,
Belwood Bakery Cafe (Brentwood),Apricot tart,8.0,,0,
Belwood Bakery Cafe (Brentwood),Muffins,5.5,98.0,104,
Belwood Bakery Cafe (Brentwood),Croissant,6.5,91.0,12,
Belwood Bakery Cafe (Brentwood),Strawberry Cream Cheese Danish,6.5,100.0,3,
Belwood Bakery Cafe (Brentwood),Challah Roll,2.0,100.0,5,
Belwood Bakery Cafe (Brentwood),Ciabatta Roll,2.0,,0,
Belwood Bakery Cafe (Brentwood),"French Roll (8"")",2.0,100.0,5,
Belwood Bakery Cafe (Brentwood),Whole Wheat Roll,2.0,,0,
Belwood Bakery Cafe (Brentwood),Danish,6.5,100.0,13,
Belwood Bakery Cafe (Brentwood),Chocolate Croissant,6.5,88.0,9,
Belwood Bakery Cafe (Brentwood),Almond Croissant,7.0,75.0,4,
Belwood Bakery Cafe (Brentwood),Oreo Crookie Croissant,6.5,,0,
Belwood Bakery Cafe (Brentwood),Apple Turnover,6.5,100.0,5,
Nature's Brew by Bacari,Egg Sandwich,13.75,100.0,10,
Nature's Brew by Bacari,Bagel,5.15,75.0,4,
Nature's Brew by Bacari,House Tater Tots,4.0,83.0,6,
Nature's Brew by Bacari,Side of Two Eggs,2.25,,0,
Board House Coffee,Latte,5.68,97.0,180,
Board House Coffee,Fried Egg Sandwich & Cheese,9.51,,0,
Board House Coffee,Acai Bowl,12.5,86.0,69,
Board House Coffee,Cold Foam Nutella Latte,6.88,93.0,15,
Board House Coffee,Matcha Latte (unsweetened),6.0,100.0,7,
Board House Coffee,Heavenly Protein Shake,11.44,,0,
Board House Coffee,Supreme Croissant Egg Sandwich,13.1,100.0,17,
Board House Coffee,Cold Brew,6.0,98.0,89,
Board House Coffee,English Muffin Fried Egg & Cheese Sandwich,9.2,94.0,18,
Board House Coffee,Omelet Wrap,9.51,,0,
Board House Coffee,Strawberry Banana Smoothie,9.51,,0,
Board House Coffee,Lox & Bagel,15.25,,0,
Board House Coffee,Dragon Fruit Bowl,12.5,,0,
Board House Coffee,Boiled Egg Avocado Toast,9.8,,0,
Board House Coffee,Quesadilla Chicken,11.66,87.0,8,
Board House Coffee,Chocolate Croissant,5.69,81.0,11,
Board House Coffee,Banana Bread (Gluten Free),5.31,,0,
Board House Coffee,Latte,5.68,97.0,180,
Board House Coffee,Latte,5.68,97.0,180,
Board House Coffee,Cold Brew,6.0,98.0,89,
Board House Coffee,Cold Foam Nutella Latte,6.88,93.0,15,
Board House Coffee,Mocha,6.28,96.0,27,
Board House Coffee,Cappuccino,5.08,88.0,27,
Board House Coffee,Americano,4.78,88.0,17,
Board House Coffee,Coffee,3.89,81.0,37,
Board House Coffee,Flat White,5.08,81.0,11,
Board House Coffee,Pour Over,5.39,100.0,9,
Board House Coffee,Cafe Au Lait,5.08,,0,
Board House Coffee,Verve Beans (12 Oz Bag),22.72,,0,
Board House Coffee,Macchiato,5.08,,0,
Board House Coffee,Espresso,3.9,,0,
Board House Coffee,Redeye,5.7,,0,
Board House Coffee,Chagaccino,7.78,,0,
Board House Coffee,Turmeric,6.52,57.0,7,
Board House Coffee,Sparkling Espresso,5.7,,0,
Board House Coffee,Milk,2.92,,0,
Board House Coffee,Hot Chocolate,4.49,,0,
Board House Coffee,Cortado,5.08,,0,
Board House Coffee,White Mocha,6.28,,0,
Board House Coffee,Supreme Croissant Egg Sandwich,13.1,100.0,17,
Board House Coffee,Quesadilla Chicken,11.66,87.0,8,
Board House Coffee,Avocado Toast,10.47,,0,
Board House Coffee,English Muffin Fried Egg & Cheese Sandwich,9.2,94.0,18,
Board House Coffee,Boiled Egg Avocado Toast,9.8,,0,
Board House Coffee,Fried Egg Sandwich & Cheese,9.51,,0,
Board House Coffee,Ultimate Egg Panini Sandwich,11.9,,0,
Board House Coffee,Omelet Wrap,9.51,,0,
Board House Coffee,Nutella & Strawberry Toast,7.12,,0,
Board House Coffee,Lox & Bagel,15.25,,0,
Board House Coffee,Bagel & Cream Cheese,4.18,91.0,12,
Board House Coffee,Power Oatmeal & Banana,7.77,100.0,7,
Board House Coffee,Egg Omelette,8.97,100.0,3,
Board House Coffee,Oatmeal & Banana,6.52,,0,
Board House Coffee,Turkey Egg White,9.27,,0,
Board House Coffee,Toast,2.99,33.0,3,
Board House Coffee,2 Fried Eggs,3.59,,0,
Board House Coffee,Tofu Breakfast Sandwich,10.71,,0,
Board House Coffee,Garlic & Onion Jam Egg Sandwich,9.87,,0,
Board House Coffee,Rasberry Jam & Goat Cheese,6.88,,0,
Board House Coffee,"Peanut Butter, Banana, And Honey",6.88,,0,
Board House Coffee,Hash Browns Wrap,8.97,,0,
Board House Coffee,Chicken Pesto,14.95,80.0,5,
Board House Coffee,Big Bird,14.66,,0,
Board House Coffee,Avogrilled Cheese,10.71,,0,
Board House Coffee,Turkey Club Havarti,14.95,,0,
Board House Coffee,California Club Sandwich,16.09,,0,
Board House Coffee,Malibu Sandwich,11.07,,0,
Board House Coffee,Grilled Cheese,9.51,,0,
Board House Coffee,Caprese,9.51,,0,
Board House Coffee,Hummus Sandwich,11.9,,0,
Board House Coffee,Chocolate Croissant,5.69,81.0,11,
Board House Coffee,Almond Croissant,5.69,57.0,7,
Board House Coffee,Banana Bread (Gluten Free),5.31,,0,
Board House Coffee,Muffin,5.31,,0,
Board House Coffee,Peach & Mango Smoothie,9.51,100.0,3,
Board House Coffee,Fresh Squeezed Orange Juice,8.31,94.0,37,
Board House Coffee,Acai Bowl,12.5,86.0,69,
Board House Coffee,Greenish 20oz,12.26,,0,
Board House Coffee,Avocado Smoothie,10.77,100.0,3,
Board House Coffee,Tropical Fruit Smoothie,11.3,,0,
Board House Coffee,Heavenly Protein Shake,11.44,,0,
Board House Coffee,Strawberry Banana Smoothie,9.51,,0,
Board House Coffee,PPB Smoothie,9.87,,0,
Board House Coffee,Dragon Fruit Bowl,12.5,,0,
Board House Coffee,Triple Berry Smoothie,11.9,,0,
Board House Coffee,Melon Smoothie,10.47,,0,
Board House Coffee,Lemonade,5.1,,0,
Board House Coffee,Acai Smoothie,9.51,83.0,6,
Board House Coffee,Frappe,7.88,,0,
Board House Coffee,Superseed Smoothie,10.71,92.0,13,
Board House Coffee,Power Protein,9.88,100.0,4,
Board House Coffee,Liard Superfood Smoothie,10.71,,0,
Board House Coffee,Dragon Fruit Smoothie,9.51,,0,
Board House Coffee,Cobb Salad,14.9,,0,
Board House Coffee,Beet Salad With Goat Cheese,11.67,,0,
Board House Coffee,Mixed Green,10.47,100.0,3,
Board House Coffee,Chef Salad,12.26,,0,
Board House Coffee,Thai Iced Tea,4.73,100.0,12,
Board House Coffee,Golden Chai,5.68,,0,
Board House Coffee,Peach Passion Fruit Shaken Iced Tea,5.46,,0,
Board House Coffee,Ruby Ginger,5.68,,0,
Board House Coffee,Matcha Latte (unsweetened),6.0,100.0,7,
Board House Coffee,Iced Butterfly Tea Lemonade,6.6,100.0,3,
Board House Coffee,Strawberry Matcha,6.76,,0,
Board House Coffee,Hibiscus Berry Iced Tea (decaf),5.46,,0,
Board House Coffee,Chai Latte,5.7,96.0,29,
Board House Coffee,Tea,4.8,,0,
Board House Coffee,Tea Latte,5.08,100.0,3,
Board House Coffee,Arnold Palmer,5.92,,0,
Board House Coffee,Iced Tea (Organic),5.1,100.0,4,
Board House Coffee,Matcha Lemonade,6.75,,0,
Board House Coffee,Wellness Shot,6.0,,0,
Board House Coffee,Kombucha,5.93,,0,
Board House Coffee,Magic Mind,6.0,,0,
Board House Coffee,Odyssey (Energy + Focus),4.31,,0,
Board House Coffee,Leisure (Electrolyte Refresher),4.31,,0,
Board House Coffee,Pellegrino,3.53,,0,
Board House Coffee,Smart Water 33.8 Oz,4.75,,0,
Board House Coffee,Banana,1.2,,0,
Board House Coffee,Super Bites,2.33,,0,
Gravite Cafe, • ,5.5,,0,
Gravite Cafe, • ,5.5,,0,
Gravite Cafe,White Chocolate Mocha Latte,5.5,,0,
Gravite Cafe,Pumpkin Spice Delight ,5.5,,0,
Gravite Cafe,Drip Coffee,4.75,,0,
Gravite Cafe,Americano,5.0,,0,
Gravite Cafe,Cappuccino ,5.25,,0,
Gravite Cafe,Espresso,3.75,,0,
Gravite Cafe,Espresso Macchiato,5.0,,0,
Gravite Cafe,Latte,5.25,,0,
Gravite Cafe, • ,5.75,,0,
Gravite Cafe,Hazelnut Latte,5.75,,0,
Gravite Cafe,Midnight Mocha Latte,5.75,,0,
Gravite Cafe,Spanish Latte,6.25,,0,
Gravite Cafe,Caramel Latte,5.75,,0,
Gravite Cafe,Bleu Cold Brew,5.5,,0,
Gravite Cafe,Nitro Extra Bold Brew,5.75,,0,
Gravite Cafe,Hot Chocolate,5.0,,0,
Gravite Cafe,Hot Specialty Tea,5.25,,0,
Gravite Cafe,Black Iced Tea,5.0,,0,
Gravite Cafe,Sweet Tea,5.0,,0,
Gravite Cafe,Matcha Latte,5.75,,0,
Gravite Cafe,Gravite Matcha Latte,6.75,,0,
Gravite Cafe,Chai Latte,5.75,,0,
Gravite Cafe,Dirty Chai Latte,7.0,,0,
Gravite Cafe,Lavender Latte (v),5.75,,0,
Gravite Cafe,Turmeric Latte (v),5.75,,0,
Gravite Cafe,Golden Smoothie,14.0,,0,
Gravite Cafe,Potion Smoothie,16.0,,0,
Gravite Cafe,Pinkberry Smoothie,14.0,,0,
Gravite Cafe,Wild Lavender Smoothie,14.0,,0,
Gravite Cafe,Açaí  Paradise Smoothie,13.0,,0,
Gravite Cafe,Enriched Greens Smoothie,16.0,,0,
Gravite Cafe,Vital Detox Smoothie,16.0,,0,
Gravite Cafe,Lemonade,4.75,,0,
Gravite Cafe,Arnold palmer,5.0,,0,
Gravite Cafe,Strawberry Rose Lemonade,5.75,,0,
Gravite Cafe,Pink Dragon Fruit Lemonade,5.75,,0,
Gravite Cafe,Blueberry Hibiscus Lemonade,5.75,,0,
Gravite Cafe,Malted Waffle,12.5,,0,
Gravite Cafe,Waffle Combo,18.0,,0,
Gravite Cafe,Açaí bowl,16.5,,0,
Gravite Cafe,Açaí  Parfait,12.5,,0,
Gravite Cafe,Breakfast Burrito,16.5,,0,
Gravite Cafe,Bacon sandwich,16.5,,0,
Gravite Cafe,Avocado Toast,14.5,,0,
Gravite Cafe,Caprese Toast,15.5,,0,
Gravite Cafe,Bagel ,3.5,,0,
Gravite Cafe,Delox Bagel,16.5,,0,
Gravite Cafe,California Bagel,14.5,,0,
Gravite Cafe,Chicken Avo Panini,18.5,,0,
Gravite Cafe,Ciabatta Caprese,17.5,,0,
Gravite Cafe,BLTA,16.5,,0,
Gravite Cafe,Tuna Melt,18.5,,0,
Gravite Cafe,Chicken Club Wrap,17.5,,0,
Gravite Cafe,TPC Wrap,15.5,,0,
Gravite Cafe,Veggie Wrap,15.5,,0,
Gravite Cafe,Chicken Quesadilla,14.5,,0,
Gravite Cafe,Kale Chicken Caesar,15.5,,0,
Gravite Cafe,Chicken Paleo Salad,18.5,,0,
Gravite Cafe,Asian Chicken Salad,18.5,,0,
Gravite Cafe,Mediterranean,17.5,,0,
Gravite Cafe,Caprese Salad,17.5,,0,
Gravite Cafe,Morning Glory Muffin,5.5,,0,
Gravite Cafe, • ,5.5,,0,
Gravite Cafe,Chocolate Halva Muffin,5.5,,0,
Gravite Cafe, • ,5.25,,0,
Gravite Cafe, • ,5.25,,0,
Gravite Cafe,Cranberry Orange Scone,5.5,,0,
Gravite Cafe,Ginger Matcha Scone,5.5,,0,
Gravite Cafe,Granola Bar,5.5,,0,
Gravite Cafe,Espresso Brownie,5.5,,0,
Gravite Cafe,Chocolate Chip Cookie,5.5,,0,
Gravite Cafe,Blueberry Vanilla Muffin,5.5,,0,
Gravite Cafe,Date Pistachio Bar,5.5,,0,
Gravite Cafe,Water bottle ,1.0,,0,
Gravite Cafe,Perrier carbonated mineral water ,1.95,,0,
Gravite Cafe,Harmless harvest coconut water,4.0,,0,
Gravite Cafe,Greens with ginger ,7.0,,0,
Gravite Cafe,Sweet citrus ,7.0,,0,
Gravite Cafe,Orange Turmeric ,7.0,,0,
Gravite Cafe,Roots with ginger,7.0,,0,
Gravite Cafe,Wellness shot ,4.25,,0,
Gravite Cafe,Vitality ,4.25,,0,
Gravite Cafe, • ,4.25,,0,
Gravite Cafe,Suja Immunity shot ,4.25,,0,
Gravite Cafe, • ,1.75,,0,
Gravite Cafe, • ,1.75,,0,
Gravite Cafe, • ,1.75,,0,
Gravite Cafe, • ,1.75,,0,
Gravite Cafe, • ,1.25,,0,
Gravite Cafe, • ,1.25,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Croissant,4.5,100.0,7,
Liberation Coffee House (6725 Santa Monica Blvd),Biscotti,2.0,100.0,4,
Liberation Coffee House (6725 Santa Monica Blvd),Chocolate-Chip & Walnut Sea Salt Cookie,4.25,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Almond Croissant,5.5,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Plain Bagel,3.5,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Super Seed Cookie,4.25,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Everything Bagel,3.5,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Coconut Iced Donut GF,5.5,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Bacon Jalapeno Cheddar Bagel,3.75,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Sesame Bagel,3.75,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Seasonal Poptart,5.75,,0,
Liberation Coffee House (6725 Santa Monica Blvd),Chocolate Croissant,4.95,100.0,5,
Liberation Coffee House (6725 Santa Monica Blvd),Vegan Carrot Donut,5.5,,0,
